frame,class,conf,x1,y1,x2,y2,cx,cy,track_id,vx,vy,speed_px_frame,direction_deg
95,0,0.792,389,358,421,391,405.0,374.5,1,1.0,15.0,15.033296378372908,0.0
96,0,0.896,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
96,0,0.7744,390,376,422,409,406.0,392.5,1,1.0,18.0,18.027756377319946,0.0
97,0,0.8984,1867,631,1906,667,1886.5,649.0,6,0.0,0.0,0.0,0.0
97,0,0.7686,390,399,424,431,407.0,415.0,1,1.0,22.5,22.522211259110417,0.0
98,0,0.8965,1867,630,1906,667,1886.5,648.5,6,0.0,-0.5,0.5,0.0
98,0,0.8081,390,418,423,451,406.5,434.5,1,-0.5,19.5,19.50640920313116,0.0
99,0,0.8926,1867,630,1906,668,1886.5,649.0,6,0.0,0.5,0.5,0.0
99,0,0.8071,391,441,425,475,408.0,458.0,1,1.5,23.5,23.547823678633232,0.0
100,0,0.8936,1867,630,1906,667,1886.5,648.5,6,0.0,-0.5,0.5,0.0
100,0,0.7944,396,469,426,499,411.0,484.0,1,3.0,26.0,26.1725046566048,0.0
101,0,0.8945,1867,630,1906,668,1886.5,649.0,6,0.0,0.5,0.5,0.0
101,0,0.7842,395,490,427,523,411.0,506.5,1,0.0,22.5,22.5,0.0
102,0,0.8945,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
102,0,0.7944,397,519,430,552,413.5,535.5,1,2.5,29.0,29.107559155655768,0.0
103,0,0.8936,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
103,0,0.792,398,546,431,578,414.5,562.0,1,1.0,26.5,26.51886121235224,0.0
104,0,0.8926,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
104,0,0.8472,401,580,432,610,416.5,595.0,1,2.0,33.0,33.06055050963308,0.0
105,0,0.895,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
105,0,0.8042,418,579,448,608,433.0,593.5,1,16.5,-1.5,16.56804152578089,0.0
106,0,0.896,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
106,0,0.6548,440,571,469,598,454.5,584.5,1,21.5,-9.0,23.30772404161333,0.0
107,0,0.8945,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
107,0,0.7769,464,567,491,592,477.5,579.5,1,23.0,-5.0,23.53720459187964,0.0
108,0,0.8311,481,556,512,586,496.5,571.0,1,19.0,-8.5,20.81465829649865,0.0
108,0,0.8921,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
109,0,0.8423,502,553,532,583,517.0,568.0,1,20.5,-3.0,20.71834935510066,0.0
109,0,0.8921,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
110,0,0.7676,523,555,548,579,535.5,567.0,1,18.5,-1.0,18.527007313648905,0.0
110,0,0.8921,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
111,0,0.896,1867,630,1906,667,1886.5,648.5,6,0.0,-0.5,0.5,0.0
111,0,0.6079,542,552,570,581,556.0,566.5,1,20.5,-0.5,20.506096654409877,0.0
112,0,0.8926,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
112,0,0.5737,558,554,587,584,572.5,569.0,1,16.5,2.5,16.688319268278637,0.0
113,0,0.8945,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
113,0,0.792,575,553,603,580,589.0,566.5,1,16.5,-2.5,16.688319268278637,0.0
114,0,0.895,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
114,0,0.8042,597,560,627,585,612.0,572.5,1,23.0,6.0,23.769728648009426,0.0
115,0,0.896,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
115,0,0.394,612,566,640,590,626.0,578.0,1,14.0,5.5,15.041608956491324,0.0
116,0,0.896,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
117,0,0.896,1867,629,1906,666,1886.5,647.5,6,0.0,-1.0,1.0,0.0
118,0,0.895,1867,630,1906,667,1886.5,648.5,6,0.0,1.0,1.0,0.0
118,0,0.6943,666,590,690,614,678.0,602.0,1,17.333333333333332,8.0,19.09042808436847,0.0
119,0,0.8926,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
119,0,0.1277,682,602,709,627,695.5,614.5,1,17.5,12.5,21.50581316760657,0.0
120,0,0.8896,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
120,0,0.7617,697,586,723,613,710.0,599.5,1,14.5,-15.0,20.862646045025066,0.0
121,0,0.8936,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
122,0,0.8921,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
123,0,0.8945,1867,630,1906,667,1886.5,648.5,6,0.0,0.0,0.0,0.0
124,0,0.8945,1868,629,1905,666,1886.5,647.5,7,0.0,0.0,0.0,0.0
124,0,0.2659,608,378,626,396,617.0,387.0,8,0.0,0.0,0.0,0.0
125,0,0.8921,1867,630,1906,667,1886.5,648.5,7,0.0,1.0,1.0,0.0
126,0,0.8926,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
126,0,0.498,777,541,813,570,795.0,555.5,1,14.166666666666666,-7.333333333333333,15.952185499868731,0.0
127,0,0.6133,795,539,825,566,810.0,552.5,1,15.0,-3.0,15.297058540778355,0.0
127,0,0.8906,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
128,0,0.8911,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
128,0,0.7666,808,535,835,559,821.5,547.0,1,11.5,-5.5,12.747548783981962,0.0
129,0,0.8926,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
130,0,0.8896,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
131,0,0.8906,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
132,0,0.8936,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
133,0,0.8921,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
134,0,0.8926,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
135,0,0.8936,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
136,0,0.8911,1867,630,1906,668,1886.5,649.0,7,0.0,0.5,0.5,0.0
137,0,0.8926,1867,630,1906,667,1886.5,648.5,7,0.0,-0.5,0.5,0.0
138,0,0.4612,935,551,963,579,949.0,565.0,1,12.75,1.8,12.876431959203606,0.0
138,0,0.8926,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
139,0,0.895,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
140,0,0.895,1868,630,1905,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
141,0,0.564,971,537,999,560,985.0,548.5,1,12.0,-5.5,13.200378782444085,0.0
141,0,0.8936,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
142,0,0.8154,982,534,1009,560,995.5,547.0,1,10.5,-1.5,10.606601717798213,0.0
142,0,0.8926,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
143,0,0.6875,997,533,1021,558,1009.0,545.5,1,13.5,-1.5,13.583077707206124,0.0
143,0,0.8926,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
144,0,0.7852,1006,532,1032,556,1019.0,544.0,1,10.0,-1.5,10.111874208078342,0.0
144,0,0.8936,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
145,0,0.2815,1014,534,1042,561,1028.0,547.5,1,9.0,3.5,9.656603957913983,0.0
145,0,0.8936,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
146,0,0.896,1867,631,1906,667,1886.5,649.0,7,0.0,0.5,0.5,0.0
147,0,0.896,1867,630,1906,667,1886.5,648.5,7,0.0,-0.5,0.5,0.0
148,0,0.8965,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
149,0,0.8975,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
150,0,0.8975,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
151,0,0.8975,1867,631,1906,667,1886.5,649.0,7,0.0,0.5,0.5,0.0
152,0,0.1151,1089,540,1112,561,1100.5,550.5,1,10.357142857142858,0.42857142857142855,10.36600605984065,0.0
152,0,0.895,1867,630,1906,667,1886.5,648.5,7,0.0,-0.5,0.5,0.0
153,0,0.8945,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
154,0,0.8965,1867,630,1906,667,1886.5,648.5,7,0.0,0.0,0.0,0.0
154,0,0.2314,600,417,616,433,608.0,425.0,9,0.0,0.0,0.0,0.0
155,0,0.8965,1867,631,1906,667,1886.5,649.0,10,0.0,0.0,0.0,0.0
156,0,0.895,1867,630,1906,667,1886.5,648.5,10,0.0,-0.5,0.5,0.0
157,0,0.116,1119,523,1144,549,1131.5,536.0,1,6.2,-2.9,6.844705983459042,0.0
157,0,0.8965,1867,630,1906,667,1886.5,648.5,10,0.0,0.0,0.0,0.0
158,0,0.896,1867,630,1906,667,1886.5,648.5,10,0.0,0.0,0.0,0.0
158,0,0.4263,1121,522,1145,546,1133.0,534.0,1,1.5,-2.0,2.5,0.0
159,0,0.6353,1122,518,1146,542,1134.0,530.0,1,1.0,-4.0,4.123105625617661,0.0
159,0,0.896,1867,630,1906,667,1886.5,648.5,10,0.0,0.0,0.0,0.0
160,0,0.5488,1119,512,1144,539,1131.5,525.5,1,-2.5,-4.5,5.1478150704935,0.0
160,0,0.896,1867,630,1906,667,1886.5,648.5,10,0.0,0.0,0.0,0.0
